Article ID,Label,Pattern,Publish Date,Article URL
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,post-2030,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Chris Spear,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,American Petroleum Institute,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,American Fuel & Petrochemical Manufacturers,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Biden,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,Congress,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Regan,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Regan,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Harold Wimmer,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,American Lung Association,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,Transportation,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,PER,Margo Oge,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,the EPA’s Office of Transportation and Air Quality,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
69963,ORG,EPA,2024-03-29 13:41:13,https://www.nbcdfw.com/news/national-international/epa-sets-strict-emissions-standards-for-heavy-duty-trucks-buses-fight-climate-change/3501856/
70589,ORG,The Environmental Protection Agency,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Michael Regan,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Regan,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Joe Biden,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Biden,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Regan,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Regan,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EV,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,The American Trucking Associations,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,Independent Drivers Association,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,post-2030,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Chris Spear,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,American Petroleum Institute,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,American Fuel & Petrochemical Manufacturers,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Biden,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,Congress,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Regan,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Regan,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Harold Wimmer,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,American Lung Association,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,Transportation,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,PER,Margo Oge,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,the EPA’s Office of Transportation and Air Quality,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70589,ORG,EPA,2024-03-29 13:38:34,https://www.wkyc.com/article/news/nation-world/epa-new-emissions-standards-for-large-trucks-buses/507-04ae3c23-5640-46e7-8c5c-4bc74500d74b
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Joe Biden’s,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,American Fuel & Petrochemical Manufacturers,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,AFPM,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,AFPM,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,VERIFY,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,Deb,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Rachel,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,QUESTION,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,the U.S.,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EV,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,RMI,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,RMI,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,RMI,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,RMI,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,RMI,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,RMI,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Joe Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,House,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EV,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,the New York Times,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,PER,Biden,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
70861,ORG,EPA,2024-03-12 17:27:02,https://www.kare11.com/article/news/verify/government-verify/epa-biden-not-banning-gas-diesel-cars-trucks-in-united-states-like-afpm-ads-claim/536-cd452577-9862-4aad-970f-738f1848c7d9
71181,ORG,JP Morgan Chase,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,BlackRock,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,State Street,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Story,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Big Climate Tries,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Censor Opponents Progressives,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Biden EV,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,The Editorial Board,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Wall Street Jounral,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Biden,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,American Fuel & Petrochemical Manufacturers,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,AFPM,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Administration,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EV,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Biden,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Biden,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EV,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Biden,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,The Environmental Protection Agency,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EPA,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EPA,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EV,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Tesla,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EV,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Biden,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Climate Power,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,AFPM,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Climate Power,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Jill Shesol,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,PolitiFact,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,PolitiFact,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,the New York Times,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EPA,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EPA,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Climate Power,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EPA,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,The Obama Administration,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,Climate Power,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,the Federal Communications Commission,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EDF Action,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,AFPM,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,PER,Biden,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
71181,ORG,EPA,2024-02-17 14:00:33,https://gellerreport.com/2024/02/big-climate-censors-opponents.html/
72980,PER,Biden,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,Environmental Protection Agency,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,EPA,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,White,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,New York Times,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,PER,Biden,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,White,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,The Wall Street Journal,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,Climate Power,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,American Fuel & Petrochemical Manufacturers,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,AFPM,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,Climate Power,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,Center for American Progress,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,League of Conservation Voters,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,Sierra Club,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,PER,Jill Shesol,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,AFPM,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
72980,ORG,Biden’s EV,2024-02-23 00:01:07,https://townhall.com/columnists/gabriellahoffman/2024/02/23/environmentalists-in-denial-about-bidens-unpopular-ev-mandate-n2635638
